Author short Names;authors;articles
"Trappey, AJC; Elgh, F; Hartmann, T; James, A; Stjepandic, J; Trappey, CV; Wognum, N";"Trappey, Amy J. C.; Elgh, Fredrik; Hartmann, Timo; James, Anne; Stjepandic, Josip; Trappey, Charles V.; Wognum, Nel";Advanced design, analysis, and implementation of pervasive and smart collaborative systems enabled with knowledge modelling and big data analytics
"Dharmawardana, KGS; Lokuge, JN; Dassanayake, PSB; Sirisena, ML; Fernando, ML; Perera, AS; Lokanathan, S";"Dharmawardana, K. G. S.; Lokuge, J. N.; Dassanayake, P. S. B.; Sirisena, M. L.; Fernando, M. L.; Perera, A. S.; Lokanathan, S.";Predictive Model for the Dengue Incidences in Sri Lanka Using Mobile Network Big Data
"Di Tria, F; Lefons, E; Tangorra, F";"Di Tria, Francesco; Lefons, Ezio; Tangorra, Filippo";Evaluation of Data Warehouse Design Methodologies in the Context of Big Data
"Xu, ST; Wu, CQ; Hou, AQ; Wang, YQ; Wang, M";"Xu, Shuting; Wu, Chase Q.; Hou, Aiqin; Wang, Yongqiang; Wang, Meng";Energy-Efficient Dynamic Consolidation of Virtual Machines in Big Data Centers
"Menzel, K; Hryshchenko, A";"Menzel, Karsten; Hryshchenko, Andriy";Business Modelling for Smart Continual Commissioning in ESCO Set-Ups
"Iaffaldano, P; Lucisano, G; Butzkueven, H; Hillert, J; Magyari, M; Vukusic, S; Trojano, M";"Iaffaldano, P.; Lucisano, G.; Butzkueven, H.; Hillert, J.; Magyari, M.; Vukusic, S.; Trojano, M.";Big Multiple Sclerosis Data Network: impact of early treatment on long term disability accumulation in relapsing remitting multiple sclerosis patients
"Balasupramanian, N; Ephrem, B; Al-Barwani, IS";"Balasupramanian, N.; Ephrem, Ben George; Al-Barwani, Imad Salim";User Pattern Based Online Fraud Detection and Prevention using Big Data Analytics and Self Organizing Maps
"de Graaff, JC; Engelhardt, T";"de Graaff, J. C.; Engelhardt, T.";How big data shape paediatric anaesthesia
"Yadav, K; Pandey, M; Rautaray, SS";"Yadav, Kusum; Pandey, Manjusha; Rautaray, Siddharth Swarup";A Proposed Framework for Feedback Analysis System using Big Data Tools
"Kojecky, L; Zelinka, I; Saloun, P";"Kojecky, Lumir; Zelinka, Ivan; Saloun, Petr";Evolutionary synthesis of automatic classification on astroinformatic big data
"Matz, SC; Gladstone, JJ; Stilwell, D";"Matz, Sandra C.; Gladstone, Joe J.; Stilwell, David";In a World of Big Data, Small Effects Can Still Matter: A Reply to Boyce, Daly, Hounkpatin, and Wood (2017)
"Hafez, MM; Shehab, ME; El Fakharany, E; Hegazy, AAG";"Hafez, Manar Mohamed; Shehab, Mohamed Elemam; El Fakharany, Essam; Hegazy, Abd El Ftah Abdel Ghfar";Effective Selection of Machine Learning Algorithms for Big Data Analytics Using Apache Spark
"Kim, H; Grueneberg, A; Vazquez, AI; Hsu, S; de los Campos, G";"Kim, Hwasoon; Grueneberg, Alexander; Vazquez, Ana I.; Hsu, Stephen; de los Campos, Gustavo";Will Big Data Close the Missing Heritability Gap?
"Zhang, K; Wang, JJ; Jiang, CX; Wei, ZX; Ren, Y";"Zhang, Kai; Wang, Jingjing; Jiang, Chunxiao; Wei, Zhongxiang; Ren, Yong";Big Data Driven Information Diffusion Analysis and Control in Online Social Networks
Peng, W;Peng, Wang F.;Research on Online Learning Behavior Analysis Model in Big Data Environment
"Gupta, M; Patwa, F; Sandhu, R";"Gupta, Maanak; Patwa, Farhan; Sandhu, Ravi";POSTER: Access Control Model for the Hadoop Ecosystem
"Yu, LQ; Lin, N";"Yu, Liqun; Lin, Nan";ADMM for Penalized Quantile Regression in Big Data
"Li, ZL; Hu, F; Schnase, JL; Duffy, DQ; Lee, T; Bowen, MK; Yang, CW";"Li, Zhenlong; Hu, Fei; Schnase, John L.; Duffy, Daniel Q.; Lee, Tsengdar; Bowen, Michael K.; Yang, Chaowei";A spatiotemporal indexing approach for efficient processing of big array-based climate data with MapReduce
"Ringsdorf, B; Kajanova, J";"Ringsdorf, Bastian; Kajanova, Jana";PREDICTIVE ANALYTICS IN MANUFACTURING
"Sun, JM; Jeliazkova, N; Chupakhin, V; Golib-Dzib, JF; Engkvist, O; Carlsson, L; Wegner, J; Ceulemans, H; Georgiev, I; Jeliazkov, V; Kochev, N; Ashby, TJ; Chen, HM";"Sun, Jiangming; Jeliazkova, Nina; Chupakhin, Vladimir; Golib-Dzib, Jose-Felipe; Engkvist, Ola; Carlsson, Lars; Wegner, Jorg; Ceulemans, Hugo; Georgiev, Ivan; Jeliazkov, Vedrin; Kochev, Nikolay; Ashby, Thomas J.; Chen, Hongming";Erratum to: ExCAPE-DB: an integrated large scale dataset facilitating Big Data analysis in chemogenomics (vol 9, pg 1, 2017)
Ponting, CP;Ponting, Chris P.;Big knowledge from big data in functional genomics
"Mondek, D; Blazek, RB; Zahradnicky, T";"Mondek, Dusan; Blazek, Rudolf B.; Zahradnicky, Tomas";Security Analytics in the Big Data Era
"Halfmann, SSG; Evangelatos, N; Schroder-Back, P; Brand, A";"Halfmann, Sebastian Schee Genannt; Evangelatos, Nikolaos; Schroeder-Baeck, Peter; Brand, Angela";European healthcare systems readiness to shift from 'one-size fits all' to personalized medicine
"Ahmed, NK; Kapadia, J";"Ahmed, N. Khalid; Kapadia, Jimmy";Big Data Analytics: How Big Data is Shaping Our Understanding of Electrified Vehicle Customers
Peng, YH;Peng, Yanghua;Exploring Learning Analytics in College English Teaching and Learning in Big Data Era
"Goswami, P; Madan, S";"Goswami, Puneet; Madan, Suman";Privacy Preserving Data Publishing and Data Anonymization Approaches: A Review
"Hernandez-Lemus, E; Espinal-Enriquez, J; Garcia-Herrera, R";"Hernandez-Lemus, E.; Espinal-Enriquez, J.; Garcia-Herrera, R.";Handling Big Data in Precision Medicine
"Kang, H; Fei, F; Yu, DZ; Mei, F";"Kang Hui; Fei Fan; Yu Dazhou; Mei Fang";The solution of hybrid storage based on Hadoop
"Katsoulakis, MA; Zabaras, N";"Katsoulakis, M. A.; Zabaras, N.";Special Issue: Predictive multiscale materials modeling
"Bui, AAT; Van Horn, JD";"Bui, Alex A. T.; Van Horn, John Darrell";Envisioning the future of 'big data' biomedicine
"Wu, J; Li, H; Liu, L; Zheng, HC";"Wu, Jing; Li, He; Liu, Ling; Zheng, Haichao";Adoption of big data and analytics in mobile healthcare market: An economic perspective
"Santur, Y; Karakose, M; Akin, E";"Santur, Yunus; Karakose, Mehmet; Akin, Erhan";Big Data Framework for Rail Inspection
"Zakiullah, MR; Islam, MS";"Zakiullah, M. R.; Islam, M. S.";Design of a Low Cost and Convenient Hadoop Application For Extracting Consumer Behavior
"Yang, MQ; Yu, SC; Yang, W; Milanova, M; Zhao, WB; Yang, JY; Arabnia, HR";"Yang, Mary Qu; Yu, Shucheng; Yang, William; Milanova, Mariofanna; Zhao, Wenbing; Yang, Jack Y.; Arabnia, Hamid R.";Developing Secure Privacy Preserving and Causal Genetic Alteration Research in Building an Innovative Systematic Pedagogy for Integrated Research and Education - The INSPIRE Model
Freidberg, S;Freidberg, Susanne;Big Food and Little Data: The Slow Harvest of Corporate Food Supply Chain Sustainability Initiatives (vol 107, pg 1389, 2017)
"Badr, Y; Banerjee, S";"Badr, Youakim; Banerjee, Soumya";Developing Modified Classifier for Big Data Paradigm: An Approach Through Bio-Inspired Soft Computing
"Bhavnani, SP; Parakh, K; Atreja, A; Druz, R; Graham, GN; Hayek, SS; Krumholz, HM; Maddox, TM; Majmudar, MD; Rumsfeld, JS; Shah, BR";"Bhavnani, Sanjeev P.; Parakh, Kapil; Atreja, Ashish; Druz, Regina; Graham, Garth N.; Hayek, Salim S.; Krumholz, Harlan M.; Maddox, Thomas M.; Majmudar, Maulik D.; Rumsfeld, John S.; Shah, Bimal R.";2017 Roadmap for Innovation-ACC Health Policy Statement on Healthcare Transformation in the Era of Digital Health, Big Data, and Precision Health A Report of the American College of Cardiology Task Force on Health Policy Statements and Systems of Care
"Chen, WH; Li, XT; Li, J; Wang, JW";"Chen, Wanghu; Li, Xintian; Li, Jing; Wang, Jianwu";Enhancing the MapReduce Training of BP Neural Networks Based on Local Weight Matrix Evolution
"Chen, HM; Shen, J; Wang, L; Song, JN";"Chen, Huaming; Shen, Jun; Wang, Lei; Song, Jiangning";Leveraging Stacked Denoising Autoencoder in Prediction of Pathogen-Host Protein-Protein Interactions
"Silva, J; Ribeiro, B; Sung, AH";"Silva, Jose; Ribeiro, Bernardete; Sung, Andrew H.";Finding the Critical Sampling of Big Datasets
"Matsunaga, RM; Ricarte, I; Basso, T; Moraes, R";"Matsunaga, Roberta Mayumi; Ricarte, Ivan; Basso, Tania; Moraes, Regina";Towards an Ontology-Based definition of Data Anonymization Policy for Cloud Computing and Big Data
"Givertz, MM; Fonseca, E; Yang, M; Hess, GP; Rhodes, T; Manzi, MA; Patel, MJ; Butler, J";"Givertz, Michael M.; Fonseca, Eileen; Yang, Mei; Hess, Gregory P.; Rhodes, Thomas; Manzi, Massimiliano A.; Patel, Mahesh J.; Butler, Javed";Healthcare Resource Utilization and Costs Among US Patients With Worsening Chronic Heart Failure: Analysis of PINNACLE Registry Linked With Claims Data
"Wang, YC; Zhu, LG";"YongchangWang; Zhu, Ligu";Research and Implementation of SVD in Machine Learning
"Schnase, JL; Duffy, DQ; Tamkin, GS; Nadeau, D; Thompson, JH; Grieg, CM; McInerney, MA; Webster, WP";"Schnase, John L.; Duffy, Daniel Q.; Tamkin, Glenn S.; Nadeau, Denis; Thompson, John H.; Grieg, Cristina M.; McInerney, Mark A.; Webster, William P.";MERRA Analytic Services: Meeting the Big Data challenges of climate science through cloud-enabled Climate Analytics-as-a-Service
"Castillo-Zuniga, I; Luna-Rosas, FJ; Munoz-Arteaga, J; Lopez-Veyna, JI";"Castillo-Zuniga, Ivan; Luna-Rosas, Francisco-Javier; Munoz-Arteaga, Jaime; Lopez-Veyna, Jaime-Ivan";Combination of techniques of big data analytics and semantic web for the detection of vocabulary of harassment school in internet
"Abarda, A; Bentaleb, Y; Mharzi, H";"Abarda, Abdallah; Bentaleb, Youssef; Mharzi, Hassan";A Divided Latent Class analysis for Big Data
"He, B; Zhang, HY; Pei, JH";"He, Bo; Zhang, Hongyuan; Pei, Jianhui";The Mining Algorithm of Frequent Itemsets based on Mapreduce and FP-tree
"Ostrowski, D; Kim, M";"Ostrowski, David; Kim, Mira";A Semantic Based Framework for the purpose of Big Data Integration
Sorescu, A;Sorescu, Alina;Data-Driven Business Model Innovation
;;Connected Vehicle Systems: Communications, Data, and Control Preface
"Traxler, C; Hesina, G";"Traxler, Christoph; Hesina, Gerd";Interacting with Big Geospatial Data
"Karakaya, Z; Yazici, A; Alayyoub, M";"Karakaya, Ziya; Yazici, Ali; Alayyoub, Mohammed";A Comparison of Stream Processing Frameworks
Neng, Y;Neng, Yang;Research on the Momentum Effect and Contrarian long-short portfolio base on CSI 800 Index
"Aly, M; Yacout, S; Shaban, Y";"Aly, Mohab; Yacout, Soumaya; Shaban, Yasser";Analysis of Massive Industrial Data using MapReduce Framework for Parallel Processing
"Xu, H; Liu, N; Tai, WP; Chen, YB";"Xu Hong; Liu Na; Tai Weipeng; Chen Yebin";Range Queries in Spatial Index Research Based on the Spark
"Sun, B; Chen, X; Zhou, QM";"Sun, Bo; Chen, Xi; Zhou, Qiming";Analyzing the Uncertainties of Ground Validation for Remote Sensing Land Cover Mapping in the Era of Big Geographic Data
"Xu, XL; Dou, WC; Zhang, XY; Hu, CH; Chen, JJ";"Xu, Xiaolong; Dou, Wanchun; Zhang, Xuyun; Hu, Chunhua; Chen, Jinjun";A traffic hotline discovery method over cloud of things using big taxi GPS data
"Benzi, R; Biferale, L; Bonaccorso, F; Clercx, HJH; Corbetta, A; Mobius, W; Toschi, F; Salvadore, F; Cacciari, C; Erbacci, G";"Benzi, R.; Biferale, L.; Bonaccorso, F.; Clercx, H. J. H.; Corbetta, A.; Mobius, W.; Toschi, F.; Salvadore, F.; Cacciari, C.; Erbacci, G.";TurBase: a software platform for research in experimental and numerical fluid dynamics
"Rothberg, H; Erickson, S";"Rothberg, Helen; Erickson, Scott";Intelligence and Learning Organizations: Lessons for big Data and Knowledge Management
"Costa, A; Pain, M; Bartlett, W; Sobotka, S; Kim, J; Bederson, J; Gordon, E; Dangayach, N; Mayer, S";"Costa, Anthony; Pain, Margaret; Bartlett, Will; Sobotka, Stanislaw; Kim, Juhyun; Bederson, Joshua; Gordon, Errol; Dangayach, Neha; Mayer, Stephan";Big data analysis of Neurosurgical Intensive Care Unit GCS scores reveals redundancy and suggests opportunities for improvement in NSICU GCS measurements
Matsuoka, S;Matsuoka, Satoshi;Being BYTES-oriented in HPC leads to an Open Big Data/AI Ecosystem and Further Advances into the Post-Moore Era
"Kennedy, D; Dickie, E; Hodge, S; Craddock, C; Poline, JB";"Kennedy, David; Dickie, Erin; Hodge, Steve; Craddock, Cameron; Poline, J. B.";Tools Matter: Comparison of Two Surface Analysis Tools Applied to the Abide Dataset
"Jiang, HG; Li, Y; Zhang, YC; Zhang, JJ; Gao, DW; Muljadi, E; Gu, Y";"Jiang, Huaiguang; Li, Yan; Zhang, Yingchen; Zhang, Jun Jason; Gao, David Wenzhong; Muljadi, Eduard; Gu, Yi";Big Data-Based Approach to Detect, Locate, and Enhance the Stability of an Unplanned Microgrid Islanding
"Trivedi, M; Nambiar, R";"Trivedi, Manan; Nambiar, Raghunath";Lessons Learned: Performance Tuning for Hadoop Systems
"Zhu, D; Wang, NH; Wu, L; Liu, Y";"Zhu, Di; Wang, Ninghua; Wu, Lun; Liu, Yu";Street as a big geo-data assembly and analysis unit in urban studies: A case study using Beijing taxi data
"French, SP; Barchers, C; Zhang, WW";"French, Steven P.; Barchers, Camille; Zhang, Wenwen";How Should Urban Planners Be Trained to Handle Big Data?
Hatamlou, A;Hatamlou, Abdolreza;A hybrid bio-inspired algorithm and its application
"Aoki, M; Abe, T; Hagiwara, S; Oshima, K";"Aoki, Makoto; Abe, Toshikazu; Hagiwara, Shuichi; Oshima, Kiyohiro";Increased Risk of Mortality With Vasopressor Use in Traumatic Hemorrhage Shock: A Nationwide Cohort Study in Japan
Al-Aly, Z;Al-Aly, Ziyad;A big data approach to examine the association of high density lipoprotein cholesterol and mortality: lessons for future investigations
"Han, KK; Golparvar-Fard, M";"Han, Kevin K.; Golparvar-Fard, Mani";Potential of big visual data and building information modeling for construction performance analytics: An exploratory study
"Mijares, H; Marize, D; Bonillo, R; Pedro, N";"Mijares, H.; Marize, D.; Bonillo, R.; Pedro, N.";Theoric Model for the Specification and Management of the Business Process, based on the use of Big Data and Internet of Things (IoT)
"Hirschi, R; Hawryluk, G; Nielson, J; Huie, JR; Zimmermann, L; Saigal, R; Ding, Q; Ferguson, A; Manley, G";"Hirschi, Ryan; Hawryluk, Gregory; Nielson, Jessica; Huie, J. Russell; Zimmermann, Lara; Saigal, Rajiv; Ding, Quan; Ferguson, Adam; Manley, Geoffrey";INSIGHTS INTO THE PBTO2 TREATMENT THRESHOLD: EXPLORING A TREATMENT WINDOW SUGGESTED BY 'BIG DATA'
"Chen, SW; Rodero, I";"Chen, Shouwei; Rodero, Ivan";Understanding Behavior Trends of Big Data Frameworks in Ongoing Software-Defined Cyber-Infrastructure
"Petalas, YG; Ammari, A; Georgakis, P; Nwagboso, C";"Petalas, Yannis G.; Ammari, Ahmad; Georgakis, Panos; Nwagboso, Chris";A Big Data Architecture for Traffic Forecasting Using Multi-Source Information
"Song, B; Yeo, Z; Kohls, P; Herrmann, C";"Song, Bin; Yeo, Zhiquan; Kohls, Paul; Herrmann, Christoph";Industrial Symbiosis: Exploring Big-data Approach for Waste Stream Discovery
"Ferrahi, I; Bimonte, S; Kang, MA; Boukhalfa, K";"Ferrahi, Ibtisam; Bimonte, Sandro; Kang, Myoung-Ah; Boukhalfa, Kamel";Design and Implementation of Falling Star A Non-Redudant Spatio-Multidimensional Logical Model for Document Stores
"Dogan, MV; Grumbach, I; Michaelson, J; Philibert, R";"Dogan, Meeshanthini V.; Grumbach, Isabella; Michaelson, Jacob; Philibert, Robert";A Next-Generation Integrated Genetic-Epigenetic Algorithm to Predict Coronary Heart Disease
"Vestergaard, G; Schulz, S; Scholer, A; Schloter, M";"Vestergaard, Gisle; Schulz, Stefanie; Schoeler, Anne; Schloter, Michael";Making big data smart-how to use metagenomics to understand soil quality
"Ohno-Machado, L; Sansone, SA; Alter, G; Fore, I; Grethe, J; Xu, H; Gonzalez-Beltran, A; Rocca-Serra, P; Gururaj, AE; Bell, E; Soysal, E; Zong, NS; Kim, HE";"Ohno-Machado, Lucila; Sansone, Susanna-Assunta; Alter, George; Fore, Ian; Grethe, Jeffrey; Xu, Hua; Gonzalez-Beltran, Alejandra; Rocca-Serra, Philippe; Gururaj, Anupama E.; Bell, Elizabeth; Soysal, Ergin; Zong, Nansu; Kim, Hyeon-eui";Finding useful data across multiple biomedical data repositories using DataMed
"Santomauro, G; Ponti, G; Ambrosino, F; Bracco, G; Colavincenzo, A; De Rosa, M; Funel, A; Giammattei, D; Guarnieri, G; Migliori, S";"Santomauro, Giuseppe; Ponti, Giovanni; Ambrosino, Fiorenzo; Bracco, Giovanni; Colavincenzo, Antonio; De Rosa, Matteo; Funel, Agostino; Giammattei, Dante; Guarnieri, Guido; Migliori, Silvio";A Collaborative Environment for Web Crawling and Web Data Analysis in ENEAGRID
"Chen, CM; Huang, HZ; Wu, CH";"Chen, Chuming; Huang, Hongzhan; Wu, Cathy H.";Protein Bioinformatics Databases and Resources
"Rosculet, N; Samata, R; Dixit, A; Harris, S; MacCallum, NS; Brearley, DA; Watkinson, PJ; Jones, A; Ashworth, S; Beale, R; Brett, SJ; Young, JD; Singer, M; Summers, C; Ercole, A";"Rosculet, N.; Samata, R.; Dixit, A.; Harris, S.; MacCallum, N. S.; Brearley, D. A.; Watkinson, P. J.; Jones, A.; Ashworth, S.; Beale, R.; Brett, S. J.; Young, J. D.; Singer, M.; Summers, C.; Ercole, A.";USING BIG DATA TO INVESTIGATE PHYSIOLOGY: RETENTION OF CO2 DOES NOT IMPACT THE OXYGEN-HAEMOGLOBIN DISSOCIATION CURVE OF CRITICALLY ILL ADULTS
"Mannino, DM; Sanderson, WT";"Mannino, David M.; Sanderson, Wayne T.";Using Big Data to Reveal Chronic Respiratory Disease Mortality Patterns and Identify Potential Public Health Interventions
"Shan, SG; Cai, D; Deng, C; Chang, H";"Shan, Shiguang; Cai, Deng; Deng, Cheng; Chang, Hong";Special issue on selected and extended papers from the 2015 International Conference on Intelligence Science and Big Data Engineering (IScIDE 2015)
"Lock, I; Seele, P";"Lock, Irina; Seele, Peter";Theorizing stakeholders of sustainability in the digital age
"Fang, YJ; Chen, X; Song, Z; Wang, TZ; Cao, Y";"Fang, Youjia; Chen, Xin; Song, Zheng; Wang, Tianzi; Cao, Yang";Modelling Propagation of Public Opinions on Microblogging Big Data Using Sentiment Analysis and Compartmental Models
Hu, XL;Hu, Xiaoli;Analysis on Hotel Management Strategy in Big Data
"Sharp, AL; Nagaraj, G; Rippberger, EJ; Shen, E; Swap, CJ; Silver, MA; McCormick, T; Vinson, DR; Hoffman, JR";"Sharp, Adam L.; Nagaraj, Ganesh; Rippberger, Ellen J.; Shen, Ernest; Swap, Clifford J.; Silver, Matthew A.; McCormick, Taylor; Vinson, David R.; Hoffman, Jerome R.";Big Versus Small Data and the Generalizability of the Rate of Computed Tomography Overuse in Minor Head Injury Reply
"Aljawarneh, IM; Bellavista, P; Corradi, A; Montanari, R; Foschini, L; Zanotti, A";"Aljawarneh, Isam Mashhour; Bellavista, Paolo; Corradi, Antonio; Montanari, Rebecca; Foschini, Luca; Zanotti, Andrea";Efficient Spark-Based Framework for Big Geospatial Data Query Processing and Analysis
"He, B; Pei, JH";"He, Bo; Pei, Jianhui";Research on Mining Global Maximal Frequent Itemsets for Health Big Data
"Liu, H; Zhang, M; Xia, H";"Liu, Huan; Zhang, Mei; Xia, Huan";Design of Precise Poverty Alleviation Management Information System based on Big Data
"Wei, ZG; Nikbin, K";"Wei, Zhigang; Nikbin, Kamran";Statistical Characterization, Pattern Identification, and Analysis of Big Data
"Shah, N; Irani, Z; Sharif, AM";"Shah, Naimatullah; Irani, Zahir; Sharif, Amir M.";Big data in an HR context: Exploring organizational change readiness, employee attitudes and behaviors
"Son, S; Gil, MS; Yang, S; Moon, YS";"Son, Siwoon; Gil, Myeong-Seon; Yang, Seokwoo; Moon, Yang-Sae";Hive-Based Anomaly Detection in Hadoop Log Data Management
"Furletti, B; Trasarti, R; Cintia, P; Gabrielli, L";"Furletti, Barbara; Trasarti, Roberto; Cintia, Paolo; Gabrielli, Lorenzo";Discovering and Understanding City Events with Big Data: The Case of Rome
"Lei, QZ; Wu, ZS; Guo, LX; Fan, JM; Geng, SL";"Lei, Qianzhao; Wu, Zhensen; Guo, Lixin; Fan, Junmei; Geng, Senlin";The Big Data Processing of HF Sky-Wave Radar Sea Echo for Detection of Sea Moving Targets
Karlovits, I;Karlovits, Igor;Technologies for using Big Data in the paper and printing industry
"Qu, ZJ; Peng, X; Wang, QF; Zhou, RL";"Qu, Zhijian; Peng, Xiang; Wang, Qunfeng; Zhou, Ruilin";A Stream-Oriented Real-Time Fault Tolerant Strategy for Monitoring Big Data of Power Distribution Network Based on Spark
