Author short Names;authors;articles
"Tung, WW; Barthur, A; Bowers, MC; Song, YY; Gerth, J; Cleveland, WS";"Tung, Wen-wen; Barthur, Ashrith; Bowers, Matthew C.; Song, Yuying; Gerth, John; Cleveland, William S.";Divide and recombine (D&R) data science projects for deep analysis of big data and high computational complexity
"Ibrahim, ZA; Rahim, FA; Ismail, R; Abu Bakar, A";"Ibrahim, Zul-Azri; Rahim, Fiza Abdul; Ismail, Roslan; Abu Bakar, Asmidar";A Review of Big Data Digital Forensic Analysis in Advanced Metering Infrastructure
"Chang, CL; McAleer, M; Wong, WK";"Chang, Chia-Lin; McAleer, Michael; Wong, Wing-Keung";Big Data, Computational Science, Economics, Finance, Marketing, Management, and Psychology: Connections
"Wang, CG; Zhou, Q; Han, MZ; Lv, ZA; Hou, X; Zhao, HR; Bu, J";"Wang, Chenggen; Zhou, Qian; Han, Mingzhe; Lv, Zhan'ao; Hou, Xiao; Zhao, Haoran; Bu, Jing";Review of Recent Development of Dynamic Wind Farm Equivalent Models Based on Big Data Mining
"Yang, WY; Wang, GJ; Choo, KKR; Chen, SH";"Yang, Wenyin; Wang, Guojun; Choo, Kim-Kwang Raymond; Chen, Shuhong";HEPart: A balanced hypergraph partitioning algorithm for big data applications
"VoPham, T; Hart, JE; Laden, F; Chiang, YY";"VoPham, Trang; Hart, Jaime E.; Laden, Francine; Chiang, Yao-Yi";Emerging trends in geospatial artificial intelligence (geoAI): potential applications for environmental epidemiology
"Tamura, Y; Yamada, S";"Tamura, Yoshinobu; Yamada, Shigeru";Multi-Dimensional Software Tool for OSS Project Management Considering Cloud with Big Data
Wilkinson, L;Wilkinson, Leland;Visualizing Big Data Outliers through Distributed Aggregation
"Lindberg, A; Bakke, PS; Virchow, JC; Lundback, B";"Lindberg, Anne; Bakke, Per S.; Virchow, Johann Christian; Lundback, Bo";The impact of exacerbations among subjects with COPD, what can we learn from 'big data'?
"Jang, G; Choi, J";"Jang, G.; Choi, J.";"Pattern changes in diagnostic tests of allergic diseases; using big data of 48.1 million South Korean health-care records"
"Si, J; Li, YB; Ma, SL";"Si, Jia; Li, Yibin; Ma, Sile";Intelligent Fault Diagnosis for Industrial Big Data
"Lu, ZH; Wang, NN; Wu, J; Qiu, MK";"Lu, Zhihui; Wang, Nini; Wu, Jie; Qiu, Meikang";IoTDeM: An IoT Big Data-oriented MapReduce performance prediction extended model in multiple edge clouds
"Hartmanshenn, C; Rao, RT; Bae, SA; Scherholz, ML; Acevedo, A; Pierre, KK; Androulakis, IP";"Hartmanshenn, Clara; Rao, Rohit T.; Bae, Seul-A; Scherholz, Megerle L.; Acevedo, Alison; Pierre, Kamau K.; Androulakis, Ioannis P.";Quantitative systems pharmacology: Extending the envelope through systems engineering
"Masa, E; Busch, P; Guzman, G; Sanzogni, L";"Masa, Elaine; Busch, Peter; Guzman, Gustavo; Sanzogni, Louis";Qualitative Analysis of Big Data Analytics in the Oil & Gas Industry
"Zhao, YL; Yang, LT; Sun, JY";"Zhao, Yaliang; Yang, Laurence T.; Sun, Jiayu";A Secure High-Order CFS Algorithm on Clouds for Industrial Internet of Things
"Moessner, M; Feldhege, J; Wolf, M; Bauer, S";"Moessner, Markus; Feldhege, Johannes; Wolf, Markus; Bauer, Stephanie";Analyzing big data in social media: Text and network analyses of an eating disorder forum
"Kotecha, B; Joshiyara, H";"Kotecha, Bansari; Joshiyara, Hetal";Handling Non-Relational Databases on Big Query with Scheduling Approach and Performance Analysis
"Seda, P; Hosek, J; Masek, P; Pokorny, J";"Seda, Pavel; Hosek, Jiri; Masek, Pavel; Pokorny, Jiri";Performance Testing of NoSQL and RDBMS for Storing Big Data in e-Applications
"Hu, ZM; Li, BC; Luo, J";"Hu, Zhiming; Li, Baochun; Luo, Jun";Time- and Cost- Efficient Task Scheduling across Geo-Distributed Data Centers
"Ma-Kellams, C; Bishop, B; Zhang, MF; Villagrana, B";"Ma-Kellams, Christine; Bishop, Brianna; Zhang, Mei Fong; Villagrana, Brian";Using Big Data Versus Alternative Measures of Aggregate Data to Predict the US 2016 Presidential Election
"Sun, NF; Sun, BJ; Lin, J; Wu, MYC";"Sun, Nanfei; Sun, Bingjun; Lin, Jian(Denny) Jian(Denny); Wu, Michael Yu-Chi";Lossless Pruned Naive Bayes for Big Data Classifications
"Hu, XG; Zhou, P; Li, PP; Wang, J; Wu, XD";"Hu, Xuegang; Zhou, Peng; Li, Peipei; Wang, Jing; Wu, Xindong";A survey on online feature selection with streaming features
"Rado, R; Boussaid, O";"Rado, Ratsimbazafy; Boussaid, Omar";Multiple Decisional Query Optimization in Big Data Warehouse
"Treasure, T; Takkenberg, JJM";"Treasure, Tom; Takkenberg, Johanna J. M.";Randomized trials and big data analysis: we need the best of both worlds
Vikram, B;Vikram, Bhadrasain;Perspectives on potential research benefits from big data efforts in Radiation Oncology
"Maria, V; Mone, F";"Maria, Visan; Mone, Firicel";Big Data Services Based on Mobile Data and Their Strategic Importance
"Manias, E; Gray, K; Wickramasinghe, N; Manojlovich, M";"Manias, Elizabeth; Gray, Kathleen; Wickramasinghe, Nilmini; Manojlovich, Milisa";Using electronic medical records to create big data and to communicate with patients-Is there room for both?
"Hoover, J; Dehghani, M; Johnson, K; Iliev, R; Graham, J";"Hoover, Joseph; Dehghani, Morteza; Johnson, Kate; Iliev, Rumen; Graham, Jesse";Into the Wild Big Data Analytics in Moral Psychology
Klauser, F;Klauser, Francisco;Surveillance Farm: Towards a Research Agenda on Big Data Agriculture
"Lan, T; Lin, ZX; Liu, T";"Lan, Tian; Lin, Zhongxuan; Liu, Tour";Differential Item Functioning Analysis for Repeated Measures Design Social Survey Data: A Method for Detecting Social Demands Difference in Big-data Era
"Minukhin, S; Fedko, V; Sitnikov, D";"Minukhin, Sergii; Fedko, Victor; Sitnikov, Dmytro";SQL-On-Hadoop Systems: Evaluting Performance of Polybase for Big Data Processing
"Dalla Valle, L; Kenett, R";"Dalla Valle, Luciana; Kenett, Ron";Social media big data integration: A new approach based on calibration
"Oravec, CS; Motiwala, M; Reed, K; Kondziolka, D; Barker, FG; Michael, LM; Klimo, P";"Oravec, Chesney S.; Motiwala, Mustafa; Reed, Kevin; Kondziolka, Douglas; Barker, Fred G., II; Michael, L. Madison, II; Klimo, Paul, Jr.";In Reply: Big Data Research in Neurosurgery: A Critical Look at this Popular New Study Design
Hassanat, ABA;Hassanat, Ahmad B. A.;Furthest-Pair-Based Binary Search Tree for Speeding Big Data Classification Using K-Nearest Neighbors
"Salas, J; Domingo-Ferrer, J";"Salas, Julian; Domingo-Ferrer, Josep";Some Basics on Privacy Techniques, Anonymization and their Big Data Challenges
"Probst, L; Rauschenbach, F; Schuldt, H; Seidenschwarz, P; Rumo, M";"Probst, Lukas; Rauschenbach, Fabian; Schuldt, Heiko; Seidenschwarz, Philipp; Rumo, Martin";Integrated Real-Time Data Stream Analysis and Sketch-Based Video Retrieval in Team Sports
"Kang, XJ; Li, J; Fan, XT";"Kang, Xujie; Li, Jing; Fan, Xiangtao";Spatial-Temporal Visualization and Analysis of Earth Data Under Cesium Digital Earth Engine
"Aliyeva, T; Rzayeva, U";"Aliyeva, Tarana; Rzayeva, Ulviyya";ABOUT ONE BIBLIOMETRIC METHOD AS A TOOL OF BIG DATA PARADIGM
"Azez, HSHA; Khafagy, MH; Omara, FA";"Azez, Hussien S. H. Abdel; Khafagy, Mohamed H.; Omara, Fatma A.";Optimizing Join in HIVE Star Schema Using Key/Facts Indexing
"Sahni, P; Arora, G; Dubey, AK";"Sahni, Poorti; Arora, Ginni; Dubey, Ashwani Kumar";Healthcare Waste Management and Application Through Big Data Analytics
"van Atteveldt, W; Peng, TQ";"van Atteveldt, Wouter; Tai-Quan Peng";When Communication Meets Computation: Opportunities, Challenges, and Pitfalls in Computational Communication Science
"Forestiero, A; Papuzzo, G";"Forestiero, Agostino; Papuzzo, Giuseppe";Distributed algorithm for big data analytics in healthcare
"Norden, AD; Dankwa-Mullan, I; Urman, A; Suarez, F; Rhee, K";"Norden, Andrew D.; Dankwa-Mullan, Irene; Urman, Alexandra; Suarez, Fernando; Rhee, Kyu";Realizing the Promise of Cognitive Computing in Cancer Care: Ushering in a New Era
"Sharma, S; Rathee, G; Saini, H";"Sharma, Shivi; Rathee, Geetanjali; Saini, Hemraj";Big Data Analytics for Crop Prediction Mode Using Optimization Technique
"Iaffaldano, P; Lucisano, G; Butzkueven, H; Hillert, J; Hyde, R; Koch-Henriksen, N; Magyari, M; Pellegrini, F; Spelman, T; Sorensen, PS; Vukusic, S; Trojano, M";"Iaffaldano, P.; Lucisano, G.; Butzkueven, H.; Hillert, J.; Hyde, R.; Koch-Henriksen, N.; Magyari, M.; Pellegrini, F.; Spelman, T.; Sorensen, P. S.; Vukusic, S.; Trojano, M.";The optimal time to start treatment in relapsing remitting multiple sclerosis patients: results from the Big Multiple Sclerosis Data Network.
"Zhang, JB; Huang, HJ; Luo, Y; Fan, YT; Yang, G";"Zhang, Junbao; Huang, Haojun; Luo, Yan; Fan, Yinting; Yang, Guan";Immunization-based redundancy elimination in Mobile Opportunistic Networks-Generated big data
Huang, YH;Huang, Yinghua;Destination marketing Approaches to improve productivity in an era of technology disruption
"Du, J; Vong, CM; Chang, YJ; Jiao, Y";"Du, Jie; Vong, Chi-Man; Chang, Yajie; Jiao, Yang";Online Sequential Extreme Learning Machine with Under-Sampling and Over-Sampling for Imbalanced Big Data Classification
"Park, BH; Hui, YW; Boehm, S; Ashraf, RA; Layton, C; Engelmann, C";"Park, Byung H.; Hui, Yawei; Boehm, Swen; Ashraf, Rizwan A.; Layton, Christopher; Engelmann, Christian";A Big Data Analytics Framework for HPC Log Data: Three Case Studies Using the Titan Supercomputer Log
Gibbs, WJ;Gibbs, William J.;Interface Trends in Human Interaction, the Internet of Things, and Big Data
Riquelme, F;Riquelme, Fabian;Contributions and limitations of Big Data to the analysis of press content
"Yamagata, Y; Yoshida, T; Murakami, D; Matsui, T; Akiyama, Y";"Yamagata, Yoshiki; Yoshida, Takahiro; Murakami, Daisuke; Matsui, Tomoko; Akiyama, Yuki";Seasonal Urban Carbon Emission Estimation Using Spatial Micro Big Data
"Lindstrom, J; Hermanson, A; Blomstedt, F; Kyosti, P";"Lindstrom, John; Hermanson, Anders; Blomstedt, Fredrik; Kyosti, Petter";A Multi-Usable Cloud Service Platform: A Case Study on Improved Development Pace and Efficiency
"Bemarisika, P; Totohasina, A";"Bemarisika, Parfait; Totohasina, Andre";ERAPN, an Algorithm for Extraction Positive and Negative Association Rules in Big Data
"Elsayed, M; Zulkernine, M";"Elsayed, Marwa; Zulkernine, Mohammad";Towards Security Monitoring for Cloud Analytic Applications
"Cui, CZ; Zhou, P; Liang, G";"Cui, Chuanzhe; Zhou, Pan; Liang, Gao";Contextual Online Learning Selection of Finite State Machines for Mobile Robots
"Zhang, LM; Wang, KZ; Xuan, D; Yang, K";"Zhang, Lianming; Wang, Kezhi; Xuan, Du; Yang, Kun";OPTIMAL TASK ALLOCATION IN NEAR-FAR COMPUTING ENHANCED C-RAN FOR WIRELESS BIG DATA PROCESSING
"Xu, Q; Zhang, P; Liu, WQ; Liu, Q; Liu, CX; Wang, LY; Toprac, A; Qin, SJ";"Xu, Quan; Zhang, Peng; Liu, Wenqin; Liu, Qiang; Liu, Changxin; Wang, Liangyong; Toprac, Anthony; Qin, S. Joe";A Platform for Fault Diagnosis of High-Speed Train based on Big Data
"Guo, L; Li, WJ; Hu, H; Chen, CL; Zhao, JF; Cong, ZH";"Guo, Liang; Li, Weijian; Hu, Han; Chen, Chunlin; Zhao, Junfeng; Cong, Zhenghai";Backward Mining Technology Research on Continuous Attacks in Wide Time Domain
"Olaru, D; Tudela, A";"Olaru, Doina; Tudela, Alejandro";Workshop Synthesis: Passive and sensor data - potential and application
"Wong, KKL; Wang, DF; Fong, S; Ng, EYK";"Wong, Kelvin K. L.; Wang, Defeng; Fong, Simon; Ng, Eddie Y. K.";A Special Section on Big Data Technology and Information Management in Medical and Health Informatics
"Morik, K; Bockermann, C; Buschjager, S";"Morik, Katharina; Bockermann, Christian; Buschjaeger, Sebastian";Big Data Science
"Eckelberg, R; Calixto, VB; Pimentel, MH; Del Fabro, MD; Sunye, M; Peres, L; Todt, E; Alves, T; Dragone, A; Schneider, G";"Eckelberg, Rudolf; Calixto, Vytor Bezerra; Pimentel, Marina Hoshiba; Del Fabro, Marcos Didonet; Sunye, Marcos; Peres, Leticia; Todt, Eduardo; Alves, Thiago; Dragone, Adriana; Schneider, Gabriela";Educational Open Government Data: From Requirements to End Users
"Deal, B; Petri, A; Pan, HZ; Timm, S";"Deal, Brian; Petri, Aaron; Pan, Haozhi; Timm, Stephanie";Big data, socio-environmental resilience and urban systems planning support
"Aversa, P; Cabantous, L; Haefliger, S";"Aversa, Paolo; Cabantous, Laure; Haefliger, Stefan";When decision support systems fail: Insights for strategic information systems from Formula 1
Harringer, C;Harringer, Claus;Good Bot, Bad Bot? The Problem of Bot-Ontologies
"Jiang, RL; Wang, HC; Wang, H; O'Connell, E; McGrath, S";"Jiang Ruili; Wang Haocong; Wang Han; O'Connell, Eoin; McGrath, Sean";Smart Parking System Using Image Processing and Artificial Intelligence
"Liang, W; Zhou, XK; Huang, SZ; Hu, CH; Xu, XS; Jin, Q";"Liang, Wei; Zhou, Xiaokang; Huang, Suzhen; Hu, Chunhua; Xu, Xuesong; Jin, Qun";Modeling of cross-disciplinary collaboration for potential field discovery and recommendation based on scholarly big data
Yu, JJ;Yu, Jiujiu;Review of Panorama and Key Technical Prospect on Software Testing
"Donkal, G; Verma, GK";"Donkal, Gita; Verma, Gyanendra K.";A multimodal fusion based framework to reinforce IDS for securing Big Data environment using Spark
"Yoshimura, T; Shimizu, S; Hashimoto, T; Katoh, N; Inoue, T; Nishioka, K; Matsuura, T; Takao, S; Tamura, M; Tamura, H; Horita, K; Umegaki, K; Shirato, H";"Yoshimura, T.; Shimizu, S.; Hashimoto, T.; Katoh, N.; Inoue, T.; Nishioka, K.; Matsuura, T.; Takao, S.; Tamura, M.; Tamura, H.; Horita, K.; Umegaki, K.; Shirato, H.";Big Data Analysis of Treatment Process Time for the Real-Time-Image Gated-Spot-Scanning Proton-Beam Therapy (RGPT) System
"Huie, JR; Almeida, CA; Ferguson, AR";"Huie, J. Russell; Almeida, Carlos A.; Ferguson, Adam R.";Neurotrauma as a big-data problem
"Tsiligiridis, T; Ainali, K";"Tsiligiridis, Theodore; Ainali, Katerina";Remote sensing Big AgriData for food availability
"Megarchioti, S; Mamalis, B";"Megarchioti, Sofia; Mamalis, Basilis";The BigKClustering Approach for Document Clustering using Hadoop MapReduce
Spichkova, M;Spichkova, Maria;Automated analysis of the impact of weather conditions on medicine consumption
"Nguyen, HL; Jung, JE";"Hoang Long Nguyen; Jung, Jai E.";SocioScope: A framework for understanding Internet of Social Knowledge
"Li, LJ; Liu, X; Du, R; Xu, P";"Li Lujie; Liu Xu; Du Rui; Xu Peng";Application of Big Data Technology in Evaluation of Operating Status of High-pressure Hydrogenation Heat Exchanger
"Skopal, T; Peska, L; Holubova, I; Pascenko, P; Hucin, J";"Skopal, Tomas; Peska, Ladislav; Holubova, Irena; Pascenko, Petr; Hucin, Jan";Advanced Analytics of Large Connected Data Based on Similarity Modeling
"Aloysius, JA; Hoehle, H; Goodarzi, S; Venkatesh, V";"Aloysius, John A.; Hoehle, Hartmut; Goodarzi, Soheil; Venkatesh, Viswanath";Big data initiatives in retail environments: Linking service process perceptions to shopping outcomes
Bacon, L;Bacon, Liz;Benefits and Challenges in the Use of Big Data and AI
"Zubova, J; Kurasova, O; Liutvinavicius, M";"Zubova, Jelena; Kurasova, Olga; Liutvinavicius, Marius";Dimensionality Reduction Methods: The Comparison of Speed and Accuracy
"Qiu, LR; Yu, J; Li, J; Jia, HR";"Qiu, Lirong; Yu, Jia; Li, Jie; Jia, Haoran";Tibetan Weibo User Group Division Based on Semantic Information in the Era of Big Data
"Yi, JH; Deb, S; Dong, JY; Alavi, AH; Wang, GG";"Yi, Jiao-Hong; Deb, Suash; Dong, Junyu; Alavi, Amir H.; Wang, Gai-Ge";An improved NSGA-III algorithm with adaptive mutation operator for Big Data optimization problems
Della Morte, G;Della Morte, Gabriele;THE NEED OF AN INTERNATIONAL DIDACTIC PERSPECTIVE ABOUT THE EXAMINATION OF THE LEGAL ISSUES RELATED TO BIG DATA
"Majewicz, DS; Maslankowski, J";"Majewicz, Dorota Sylwia; Maslankowski, Jacek";Communicating with metaphors: A cross-cultural analysis of technology forums
"Qiu, J; Chai, YH; Liu, Y; Gu, ZQ; Li, SD; Tian, ZH";"Qiu, Jing; Chai, Yuhan; Liu, Yan; Gu, Zhaoquan; Li, Shudong; Tian, Zhihong";Automatic Non-Taxonomic Relation Extraction from Big Data in Smart City
"Valpeters, M; Kireev, I; Ivanov, N";"Valpeters, Marina; Kireev, Ivan; Ivanov, Nikolay";Application of machine learning methods in big data analytics at management of contracts in the construction industry
"Kibria, MG; Nguyen, K; Villardi, GP; Zhao, O; Ishizu, K; Kojima, F";"Kibria, Mirza Golam; Kien Nguyen; Villardi, Gabriel Porto; Zhao, Ou; Ishizu, Kentaro; Kojima, Fumihide";Big Data Analytics, Machine Learning, and Artificial Intelligence in Next-Generation Wireless Networks
Ying, D;Ying, Dai;Competition Decision For Bottleneck Traveling Salesman Problem Based On Big Data Mining Algorithm With Multi-Segment Support
Scala, A;Scala, Antonio;ABOUT THE NON EUCLIDEAN NATURE OF INTERNET'S BIG DATA AND ITS CONSEQUENCES
"Yan, HH; Wan, JF; Zhang, CH; Tang, SL; Hua, QS; Wang, ZR";"Yan, Hehua; Wan, Jiafu; Zhang, Chunhua; Tang, Shenglong; Hua, Qingsong; Wang, Zhongren";Industrial Big Data Analytics for Prediction of Remaining Useful Life Based on Deep Learning
"Putra, M; Olson, D; Dai, J; Sokol, RJ";"Putra, Manesha; Olson, Danielle; Dai, Jing; Sokol, Robert J.";Novel Big Data Application in Prenatal Diagnosis: Changes in Online Search Behavior after the Availability of Non-Invasive Prenatal Testing (NIPT).
"Bagui, S; Mondal, AK; Bagui, S";"Bagui, Sikha; Mondal, Arup Kumar; Bagui, Subhash";Using Locality Sensitive Hashing to Improve the KNN Algorithm in the MapReduce Framework
"Dudic, B; Drahosova, M; Lukic, J; Dudic, Z; Smolen, J; Mirkovic, V";"Dudic, Branislav; Drahosova, Martina; Lukic, Jelena; Dudic, Zdenka; Smolen, Jan; Mirkovic, Vladimir";Counterparty Credit Risk Closure: Challenges in Big Data Era
"Luo, XD; Bhakta, T; Jakobsen, M; Naevdal, G";"Luo, Xiaodong; Bhakta, Tuhin; Jakobsen, Morten; Naevdal, Geir";Efficient big data assimilation through sparse representation: A 3D benchmark case study in petroleum engineering
"Gupta, D; Rani, R";"Gupta, Deepak; Rani, Rinkle";Big Data Framework for Zero-Day Malware Detection
"Zhao, LP; Wang, L; Xing, P; Wang, LH; Hu, S";"Zhao, Liping; Wang, Lu; Xing, Pan; Wang, Lianhan; Hu, Sheng";A Dynamic Analysis Method of Sensitive Factors for Processing State Oriented to Big Data
"Xylogiannopoulos, KF; Karampelas, P; Alhajj, R";"Xylogiannopoulos, Konstantinos F.; Karampelas, Panagiotis; Alhajj, Reda";Dynamic Pattern Detection for Big Data Stream Analytics
Murtagh, F;Murtagh, Fionn;Analysing Activities, Contextualized for General Health, Depression and Demographics
"She, R; Liu, SY; Fan, PY";"She, Rui; Liu, Shanyun; Fan, Pingyi";Recognizing Information Feature Variation: Message Importance Transfer Measure and Its Applications in Big Data
"Gezmu, M; Qin, J";"Gezmu, Misrak; Qin, Jing";Special Issue: Papers from the Workshop on Infectious Diseases Research: Quantitative Methods and Models in the Era of Big Data Preface
